id_anuncio,descricao,descricao_len,descricao_encontrada,descricao_candidatos_avaliados,notas_heuristica,data_coleta
56147122,"Apresentamos o Volkswagen T-Cross 1.0 200 TSI Comfortline 2025, a combinação perfeita de estilo, tecnologia e eficiência. Este SUV compacto é ideal para quem valoriza conforto e praticidade, sem abrir mão da performance. Com motorização flex, ele oferece agilidade nas ruas e economia no consumo, perfeito para o dia a dia ou para aquela viagem de fim de semana. O design moderno e arrojado, aliado a um interior espaçoso e repleto de recursos tecnológicos, garante uma experiência de condução única. Você vai adorar a central multimídia intuitiva, os assistentes de segurança e a conectividade que mantém você sempre a par do que acontece. Entre no mundo da versatilidade e aproveite a sensação de dirigir um veículo que se destaca pela robustez e sofisticação. Não perca a chance de conhecer de perto tudo que o T-Cross pode oferecer!",836,True,13,"<p> len=836 kws=['perfeito', 'perfeita']; total_aprovados=1",2026-05-13T02:00:23.282545
56814880,"Banco do motorista com ajuste de altura, Controle automático de velocidade, Encosto de cabeça traseiro, Porta-copos, Bluetooth, Câmera de Ré, Comando de Som no Volante, Monitoramento de pressão de pneus, Controle de Estabilidade, Piloto Automático, Volante Multifuncional, Isofix, DRL em LED, Garantia da Loja . Somos um grupo com 5 lojas na região de Campinas e Hortolândia, reunindo a força da Unimais Veículos e da Meta Veículos, oferecendo um amplo estoque com mais de 350 veículos, selecionados com critério, variedade e procedência. Nosso compromisso é proporcionar uma experiência de compra segura, transparente e eficiente, com atendimento profissional do primeiro contato até a entrega do veículo. Aqui você encontra: - Seminovos cuidadosamente selecionados - Atendimento humanizado e especializado - Condições facilitadas de negociação - Estrutura completa para atender suas necessidades A maioria dos 350 Veículos possuem opção de garantia estendida de até 1 ano*. Consulte condições com nossos consultores. O valor anunciado não inclui produtos ou serviços adicionais. Nos reservamos o direito de corrigir eventuais erros de digitação ou publicação. Entre em contato e conheça a estrutura do Grupo Unimais & Meta Veículos.",1234,True,11,"<p> len=1234 kws=['garantia', 'contato', 'consulte']; total_aprovados=1",2026-05-13T02:00:26.590592
57363151,"Se você está sonhando em trocar de carro, agora você está na direção certa! O seminovo mais novo do Brasil está na Localiza Seminovos, onde você encontra a maior variedade de modelos do mercado e muitas vantagens, como condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real, viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento!",475,True,9,"<p> len=475 kws=['troca', 'garantia', 'financia', 'revisa', 'revisado', 'quilometragem']; total_aprovados=1",2026-05-13T02:00:31.124423
56594126,,0,False,11,"nenhum <p> passou (11 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T02:00:35.765196
57352523,"VOLKSWAGEN T-CROSS HIGHLINE 1.4 250 TSI 2020 🔥 VERSÃO HIGHLINE TOP DE LINHA MOTOR 1.4 TURBO 250 TSI SUV MUITO NOVO E EXTREMAMENTE CONSERVADO ✅ MANUAL + CHAVE RESERVA ✅ TODO ORIGINAL ✅ PNEUS NOVOS ✅ REVISADO ✅ INTERIOR MUITO CONSERVADO ✅ SEM DETALHES VEÍCULO PARA PESSOAS EXIGENTES! MUITO CONFORTO, TECNOLOGIA E ECONOMIA. 📍ACEITO TROCA MEDIANTE AVALIAÇÃO 💰 FINANCIO CHAMAR NO PRIVADO PARA MAIS INFORMAÇÕES!",405,True,11,"<p> len=405 kws=['troca', 'revisa', 'revisado', 'conservad']; total_aprovados=1",2026-05-13T02:00:39.362518
56977528,"Em busca de um carro completo e moderno? Conheça o VOLKSWAGEN T CROSS HL TSI ano 2025, disponível na Eder Automoveis! Com diversos opcionais de fábrica, esse veículo é ideal para quem busca conforto, segurança e tecnologia em um só pacote. O principal destaque do T CROSS é seu interior sofisticado, com bancos de couro que garantem uma experiência de luxo e conforto incomparável. Além disso, para os dias ensolarados e agradáveis, você ainda conta com um teto solar para desfrutar da vista e do vento em uma viagem descontraída. E não é só isso! Pensando no bem-estar dos passageiros, o carro também possui ar quente para garantir o conforto em dias mais frios. Já para aqueles que valorizam um estilo único, as rodas de liga leve dão um toque de modernidade e elegância ao veículo. E para enfrentar o clima quente do nosso país, nada melhor do que um ar-condicionado potente e eficiente para manter o conforto de todos os ocupantes. Eder Automoveis convida você para conhecer de perto todas as vantagens deste modelo. Faça um teste drive em nossa loja e se apaixone pelo VOLKSWAGEN T CROSS HL TSI. Garantimos que você não vai se arrepender dessa experiência. Venha conferir!",1177,True,12,"<p> len=1177 kws=['único', 'completo', 'garantimos']; total_aprovados=1",2026-05-13T02:00:47.612118
57494807,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T02:00:51.904357
56777361,,0,False,9,"nenhum <p> passou (9 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T02:00:55.714828
57507953,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T02:00:59.503276
57484109,,0,False,9,"nenhum <p> passou (9 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T02:01:04.095673
56879352,"🚗 VW T-Cross Highline 250 TSI – Completo 🚗 💰 Preço: R$ 138.900 🔹 Motor 250 TSI potente e econômico🔹 Versão Highline (top de linha)🔹 49.000 km rodados🔹 Laudo aprovado 100% ✅🔹 Manual do proprietário🔹 Chave reserva 🔹 Ótimo estado geral SUV moderno, confortável e tecnológico — perfeito para quem busca desempenho, segurança e sofisticação no dia a dia. Pronto para rodar!",368,True,13,"<p> len=368 kws=['completo', 'perfeito']; total_aprovados=1",2026-05-13T02:01:08.734194
56540243,"Banco do motorista com ajuste de altura, Encosto de cabeça traseiro, Porta-copos, Bluetooth, Câmera de Ré, Comando de Som no Volante, Volante Multifuncional, Isofix, Garantia da Loja . Somos um grupo com 5 lojas na região de Campinas e Hortolândia, reunindo a força da Unimais Veículos e da Meta Veículos, oferecendo um amplo estoque com mais de 350 veículos, selecionados com critério, variedade e procedência. Nosso compromisso é proporcionar uma experiência de compra segura, transparente e eficiente, com atendimento profissional do primeiro contato até a entrega do veículo. Aqui você encontra: - Seminovos cuidadosamente selecionados - Atendimento humanizado e especializado - Condições facilitadas de negociação - Estrutura completa para atender suas necessidades A maioria dos 350 Veículos possuem opção de garantia estendida de até 1 ano*. Consulte condições com nossos consultores. O valor anunciado não inclui produtos ou serviços adicionais. Nos reservamos o direito de corrigir eventuais erros de digitação ou publicação. Entre em contato e conheça a estrutura do Grupo Unimais & Meta Veículos.",1107,True,10,"<p> len=1107 kws=['garantia', 'contato', 'consulte']; total_aprovados=1",2026-05-13T02:01:13.566469
57340602,"Baixa km, Feito Vistoria Cautelar T-Cross Highline 250 TSI 1.4 AT! SUV completo, com câmbio automático de 6 marchas, focado em desempenho, tecnologia e conforto. Um modelo que se destaca pela agilidade, acabamento sofisticado e conectividade para quem busca dirigir com segurança e estilo no dia a dia. 2024/2025 48.175km teto solar Carregador por Indução",355,True,11,"<p> len=355 kws=['cautelar', 'vistor', 'completo']; total_aprovados=1",2026-05-13T02:01:18.042647
57518644,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T02:01:21.887872
57107718,"Bluetooth, Câmera de Ré, Comando de Som no Volante, Chave Reserva, Partida sem chave, Aceito troca por outro veículo, Baixa km, Veículo de não-fumante, Feito Vistoria Cautelar Escolher a marca Volkswagen é optar por qualidade, inovação e confiabilidade. Com tecnologia de ponta e design moderno, os veículos Volkswagen oferecem uma experiência única aos seus proprietários. O Volkswagen T-Cross 1.0 200 TSI 12V (Aut) (Flex) é um SUV versátil e econômico, perfeito para quem busca conforto e segurança. Com um design arrojado e moderno, esse carro se destaca pela sua eficiência energética e desempenho excepcional. Além disso, o T-Cross oferece uma experiência de condução suave e agradável, ideal para viagens longas ou para o uso diário na cidade. Com apenas 85359 km rodados, esse veículo seminovo é uma excelente escolha para quem valoriza qualidade e custo-benefício. Entre em contato com a concessionária Honda Forte Ceasa e garanta já o seu Volkswagen T-Cross 1.0 200 TSI 12V (Aut) (Flex) dos sonhos!",1007,True,11,"<p> len=1007 kws=['cautelar', 'troca', 'vistor', 'contato', 'concessio', 'perfeito']; total_aprovados=1",2026-05-13T02:01:26.269105
56379627,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T02:01:30.825939
57491641,,0,False,9,"nenhum <p> passou (9 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T02:01:35.829433
56858190,"O Volkswagen T-Cross Highline 2025 ( 1.4 250 TSI ) é o SUV compacto topo de linha! Modelo completo pronto para comportar você e toda sau família, umas das SUV'S com o melhor benefício de todo o mercado ✔️ Motor 1.4 ✔️ Conforto e espaço interno ✔️ Ideal para quem busca robustez e custo-benefício! 📆 Ano: 2025 📍 Apenas 50.000 KM 📲Clique e fale conosco agora mesmo! Venha conferir de perto na Renova Veículos! 📍 Estamos na EST. PRESID. JUSCELINO K. DE OLIVEIRA, 5.109 , Guarulhos, SP, Brazil CONTATO : 11 95321-5176 EDSON",519,True,12,"<p> len=519 kws=['completo', 'contato']; total_aprovados=1",2026-05-13T02:01:39.642230
56890115,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T02:01:44.487541
57487483,,0,False,9,"nenhum <p> passou (9 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T02:01:48.584633
57461610,"Revisado com Garantia. Laudo pericial aprovado. Financio em até 48x fixas com a melhor taxa do mercado. CONSULTE!!! Aqui é fácil comprar!! Veículo em ótimo estado de conservação. Preço sujeito a alteração sem prévio aviso. Não nos responsabilizamos por erros de digitação, ou gráficos.",285,True,11,"<p> len=285 kws=['garantia', 'revisa', 'revisado', 'responsa', 'estado de', 'consulte']; total_aprovados=1",2026-05-13T02:01:52.506159
57490301,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T02:01:56.041493
56612011,"ATENÇÃO T- CROSS CONFORTLINE NA GARANTIA DE FABRICA COM CARREGAMENTO POR INDUÇÃO, PARTIDA START STOP, ACC, MIDIA, RODAS DE LIGA E MUITO MAIS TODOS OS ITENS ORIGINAIS DE FABRICA NÃO PERCA TEMPO E VENDA NOS FAZER UMA VISITA A MALIBU CARS ESTA EM CAMPINAS SP Informações complementares: Licenciado",294,True,11,"<p> len=294 kws=['garantia', 'venda']; total_aprovados=1",2026-05-13T02:01:59.710724
57489335,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T02:02:04.548804
57500264,,0,False,7,"nenhum <p> passou (7 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T02:02:10.244453
57496513,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T02:02:15.055588
