id_anuncio,_falhou,descricao_livre,descricao_livre_len,blindado,has_ar_meta,has_sensor_meta,has_multimidia_meta,has_teto_solar_meta,has_camera_re_meta,atributos_extra_n
56883868,False,"Vw Polo 1.0 MPi ,Flex, MECÂNICO, completo com Ar Condicionado, Direção Elétrica, Airbags, Freios ABS, Som, Computador de bordo, vidros e trava elétrica, limpador e térmico traseiro, manual do proprietário, chave cópia. FINANCIAMOS EM ATÉ 60 X. FAZEMOS TROCA COM TROCO !! Trabalhamos com Diversos bancos e facilitamos com parcelamento no cartão de crédito com baixa taxas de juros!!! Entre em contato com vendedor . Garantia de Motor e Câmbio de 1 ano - Consultem Condições",472,False,True,False,False,False,False,8
56882352,False,,0,False,False,False,False,False,False,0
56379609,False,"IPVA 2016 TOTAL PAGO!!!! É isso mesmo, corra e aproveite essa oportunidade! Localiza Seminovos Santo André as melhores ofertas estão aqui! Garantia de procedência e Km real. Viabilizamos a troca pelo seu seminovo, financiamos em até 60 vezes com ou sem entrada, parcelamos até R$ 10.000,00 em até 10 vezes sem juros no cartão de crédito (Visa, Master e Amex) e aceitamos algumas cartas de consórcio. Venha nos fazer uma visita na Av. dos Estados nº 6.700, estamos abertos de domingo a domingo. Ligue grátis de fixo ou celular 0800 200 2000 ou envie sua proposta para proposta.STA@localiza.com.",593,False,True,False,False,False,False,2
56379610,False,"IPVA 2016 TOTAL PAGO!!!! É isso mesmo, corra e aproveite essa oportunidade! Localiza Seminovos Santo André as melhores ofertas estão aqui! Garantia de procedência e Km real. Viabilizamos a troca pelo seu seminovo, financiamos em até 60 vezes com ou sem entrada, parcelamos até R$ 10.000,00 em até 10 vezes sem juros no cartão de crédito (Visa, Master e Amex) e aceitamos algumas cartas de consórcio. Venha nos fazer uma visita na Av. dos Estados nº 6.700, estamos abertos de domingo a domingo. Ligue grátis de fixo ou celular 0800 200 2000 ou envie sua proposta para proposta.STA@localiza.com.",593,False,True,False,False,False,False,2
57491531,False,,0,False,False,False,False,False,False,0
57511754,False,,0,False,False,False,False,False,False,0
57491465,False,,0,False,False,False,False,False,False,0
57494470,False,,0,False,False,False,False,False,False,0
57491480,False,,0,False,False,False,False,False,False,0
57494527,False,,0,False,False,False,False,False,False,0
57491576,False,"IPVA 2016 TOTAL PAGO!!!! É isso mesmo, corra e aproveite essa oportunidade! Localiza Seminovos Santo André as melhores ofertas estão aqui! Garantia de procedência e Km real. Viabilizamos a troca pelo seu seminovo, financiamos em até 60 vezes com ou sem entrada, parcelamos até R$ 10.000,00 em até 10 vezes sem juros no cartão de crédito (Visa, Master e Amex) e aceitamos algumas cartas de consórcio. Venha nos fazer uma visita na Av. dos Estados nº 6.700, estamos abertos de domingo a domingo. Ligue grátis de fixo ou celular 0800 200 2000 ou envie sua proposta para proposta.STA@localiza.com.",593,False,True,False,False,False,False,2
57198218,False,"IPVA 2016 TOTAL PAGO!!!! É isso mesmo, corra e aproveite essa oportunidade! Localiza Seminovos Santo André as melhores ofertas estão aqui! Garantia de procedência e Km real. Viabilizamos a troca pelo seu seminovo, financiamos em até 60 vezes com ou sem entrada, parcelamos até R$ 10.000,00 em até 10 vezes sem juros no cartão de crédito (Visa, Master e Amex) e aceitamos algumas cartas de consórcio. Venha nos fazer uma visita na Av. dos Estados nº 6.700, estamos abertos de domingo a domingo. Ligue grátis de fixo ou celular 0800 200 2000 ou envie sua proposta para proposta.STA@localiza.com.",593,False,True,True,False,False,False,3
56614347,False,,0,False,True,True,True,False,False,13
56727493,False,,0,False,True,True,False,False,False,12
56881004,False,Polo 2024 1.0 Completo Cautelar 100% aprovada Avaliamos o seu carro na troca Trabalhamos com todas as financeiras,113,False,True,False,True,False,False,12
56809059,False,"VW POLO 1.0 MPI 2024 Manual | 70.000 km Econômico, confiável e pronto pra rodar 4 Airbags Controle de Estabilidade Assistente de Rampa Faróis em LED Central Multimídia Volante Multifuncional 1 ANO DE GARANTIA GESTAUTO Laudo Cautelar 100% Aprovado Transferência Grátis IPVA 2026 Grátis R$ 72.990,00 FLASH MULTIMARCAS - Americana/SP WhatsApp: (19) 99682-4518 Veículo completo, revisado e com excelente custo-benefício 4 Air Bags / Alarme Original / Áudio - Sistema de Som / Banco Motorista com Regulagem de Altura / Bluetooth / Câmbio Manual / Controle de Som no Volante / Encosto de Cabeça Traseiro / Insul Film / IPVA Pago / Licenciado",635,False,True,False,True,False,False,4
56749934,False,"Estamos a mais de 20 anos no mercado de automóveis, sempre focados em oferecer uma excelente experiência à nossos clientes na hora de conquistar seu carro novo. Temos um estoque repleto de veículos multimarcas, com garantia e procedência para que você fique tranquilo com seu carro novo.",287,False,True,True,True,False,False,8
56820144,False,"Estamos a mais de 20 anos no mercado de automóveis, sempre focados em oferecer uma excelente experiência à nossos clientes na hora de conquistar seu carro novo. Temos um estoque repleto de veículos multimarcas, com garantia e procedência para que você fique tranquilo com seu carro novo.",287,False,True,False,True,False,False,10
56577655,False,,0,False,True,False,False,False,False,12
57168219,False,"ÓTIMAS CONDIÇÕES DE FINANCIAMENTOS, TRABALHAMOS COM TODOS OS BANCOS E COM AS MELHORES TAXAS DO MERCADO,PEGAMOS O SEU USADO E FAZEMOS QUALQUER NEGOCIO PARA VOCÊ SAIR DE CARRÃO !! TROCA COM TROCO E A MELHOR AVALIAÇÃO DA CIDADE!! LOJA HÁ 30 ANOS NO MERCADO, VENDENDO COM QUALIDADE E SEGURANÇA, VEÍCULOS PERICIADOS E DE PROCEDÊNCIA, DOCUMENTAÇÃO COM 100% DE GARANTIA. ENTRE EM CONTATO COM NOSSOS CONSULTORES PARA MAIS INFORMAÇÕES, CONSULTE NOSSOS VENDEDORES!",454,False,False,True,False,False,False,5
56125570,False,,0,False,True,True,True,False,False,15
56837646,False,,0,False,True,False,False,False,False,2
57494643,False,,0,False,False,False,False,False,False,0
57494006,False,,0,False,False,False,False,False,False,0
57480059,False,,0,False,True,False,False,False,False,2
57494034,False,,0,False,True,False,False,False,False,2
57480157,False,,0,False,False,False,False,False,False,0
57480112,False,,0,False,False,False,False,False,False,0
57480057,False,,0,False,False,False,False,False,False,0
57480605,False,,0,False,True,False,False,False,False,2
57482281,False,,0,False,False,False,False,False,False,0
57299993,False,"Kdmal Veículos, trata-se de uma revenda tradicional,que atua na comercialização de veículos novos e seminovos de procedência para Franca e toda região. Além da compra, venda e troca, disponibilizamos aos nossos clientes operações de financiamento e refinanciamento de veículos com as melhores taxas do mercado (sujeito a aprovação de crédito). A satisfação dos nossos clientes é o nosso principal objetivo. VENHA NOS FAZER UMA VISITA E COMPROVE !!!",448,False,True,True,False,False,False,13
56897064,False,"Polo GTS 1.4 TSI Flex Automático • 2024 * Ano: 2024 * Motor 1.4 TSI Turbo – desempenho esportivo com excelente eficiência * Câmbio automático de 6 marchas * Versão GTS, topo de linha com pegada esportiva * Visual exclusivo GTS com detalhes em vermelho, rodas esportivas e acabamento diferenciado * Painel digital, central multimídia VW Play e volante multifuncional * Bancos esportivos em couro, ar-condicionado digital e chave presencial * Faróis full LED, sensores de estacionamento e câmera de ré * Controle de estabilidade, controle de tração e assistentes de condução * Veículo em estado de novo, com garantia de fábrica ativa * Laudo cautelar aprovado * Garantia de procedência e qualidade VS Motors * Km 054.669 * R$ 126.900,00 📍 VS Motors – Av. Prof. Luiz Augusto de Oliveira, 231 – Vila Marina, São Carlos - SP 📞 WhatsApp: (16) 99646-4277",847,False,True,True,True,False,True,23
56718603,False,,0,False,True,True,True,False,False,22
56726680,False,"Excelente estado, RARIDADE com baixo km, garantia, top com painel digital, ar digital, bancos em couro, start stop, chave presencial, carregador sem fio, multimídia, volante multif com troca de marchas, rodas de liga, farol full LED, vale a pena conferir. NÓS TEMOS A MELHOR AVALIAÇÃO DO SEU USADO. Parcelamento da entrada no cartão. Não perdemos negócio. Financiamento com as melhores taxas do mercado. Nos reservamos o direito de possíveis erros de digitação, valor e opcionais.",480,False,True,True,True,False,False,23
57180671,False,"Você esta procurando um veiculo, aproveite a confiança e tradição de uma empresa desde 2005 no mercado! Garanta seu veículo com as melhores condições e atendimento especializado, confira agora o nosso VOLKSWAGEN POLO 1.6 MI 2014 MANUAL COMPLETO, só na AUTOMÓVEIS BOM JESUS, carro com PROCEDÊNCIA, EXTREMEMENTE CONSERVADO E MUITO BEM REVISADO, QUER MAIS? GARANTIA 90 DIAS PELA LOJA! é para buscar hoje né? Não perca mais tempo e entre em contato conosco pelo WhatsApp. MAIS OPCIONAIS: Possui: Banco bi-partido, Banco do motorista com ajuste de altura, Encosto de cabeça traseiro, Pára-choques na cor do veículo, Porta-copos",622,False,True,False,False,False,False,11
56348759,False,"*SEMINOVOS COM GARANTIA DE 3 MESES: MOTOR E CÂMBIO.Traga seu usado para uma avaliação. Consulte nossos planos de financiamento, com as melhores taxas do mercado. Reservamos o direito de corrigir eventuais erros de digitação.",224,False,False,False,False,False,False,0
56896716,False,"{JEEP SINAL TANCREDO Av. Tancredo Neves, n°1.401 Tel.: 11-5067-2999*SEMINOVOS COM GARANTIA DE 3 MESES: MOTOR E CÂMBIO.Traga seu usado para uma avaliação. Consulte nossos planos de financiamento, com as melhores taxas do mercado. Reservamos o direito de corrigir eventuais erros de digitação.",291,False,True,False,False,False,False,6
56894179,False,"{JEEP SINAL TANCREDO Av. Tancredo Neves, n°1.401 Tel.: 11-5067-2999*SEMINOVOS COM GARANTIA DE 3 MESES: MOTOR E CÂMBIO.Traga seu usado para uma avaliação. Consulte nossos planos de financiamento, com as melhores taxas do mercado. Reservamos o direito de corrigir eventuais erros de digitação.",291,False,True,False,False,False,False,7
56857603,False,,0,False,False,False,False,False,False,0
57224722,False,,0,False,True,False,True,False,False,5
56856915,False,,0,False,False,False,False,False,False,0
56551448,False,"Banco do motorista com ajuste de altura, Porta-copos, Bluetooth, Comando de Som no Volante, Botão Start/Stop, Apple CarPlay, Controle de Estabilidade, Para choques Pintados Cor do Veículo, MyLink, Piloto Automático, Chave Reserva, Chave Canivete, PARANÁ VEÍCULOS, SEMINOVOS COM QUALIDADE E PROCEDÊNCIA COMPROVADAS. ATENDIMENTO ÚNICO E EXCLUSIVO! FINANCIAMENTO EM ATÉ 60X (CRÉDITO SUJEITO À APROVAÇÃO PELA FINANCEIRA), ATENÇÃO!!! OFERTA PROMOCIONAL VÁLIDA PARA PAGAMENTO À VISTA OU FINANCIADO. EM CASO DE TROCA CONSULTE NOSSA EQUIPE DE VENDAS!",542,False,True,True,True,False,False,17
56702601,False,,0,False,True,False,False,False,False,11
56771928,False,"Pra quem procura um carro econômico, confortável e com um designer autêntico, essa é uma ótima opção! O mais completo da categoria, conta com chave presença, rodas de liga e muito mais. carro 1.0 turbo com 122cv de potência, tem uma resposta rápida de acelerador e não te deixa na mão. Conta com o laudo cautelar 100% aprovado, não tem leilão e não tem sinistro. Só pegar e andar. Aceito seu carro na troca, financio e parcelo no cartão de crédito com as melhoras taxas do mercado. Informações complementares: IPVA Pago, Licenciado",531,False,True,True,True,False,False,14
57457851,False,,0,False,True,True,True,False,False,19
57224710,False,,0,False,True,False,True,False,False,5
57020669,False,"Se você está buscando um novo carro, não se arrisque e compre na Localiza Seminovos: carros com 360 itens verificados, garantia e procedência. Aqui você encontra a maior variedade de modelos do mercado, condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real. Viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento.",459,False,True,True,False,False,False,3
57224649,False,,0,False,True,False,True,False,False,5
56920065,False,,0,False,False,False,False,False,False,0
57224522,False,,0,False,True,False,True,False,False,5
56737971,False,,0,False,True,False,True,False,False,2
56633947,False,,0,False,True,True,False,False,False,0
57490609,False,,0,False,True,True,False,False,False,3
57488040,False,,0,False,False,False,False,False,False,0
57507987,False,,0,False,False,True,False,False,False,3
57341367,False,,0,False,True,True,False,False,False,10
56849706,False,,0,False,True,True,False,False,False,10
56504918,False,,0,False,True,True,True,False,False,14
57489233,False,,0,False,False,False,False,False,False,0
56812746,False,"Combinação perfeita entre qualidade e satisfação, qualidade no atendimento e satisfação no melhor negocio, é só aqui no Grupo A-2 Veiculos. Grupo A 2 Veículos, a 20 anos realizando sonhos! Dedicação total aos nossos clientes, com honestidade e qualidade. Além de termos o melhor estoque de semi-novos, todas as marcas e modelos, nossos veículos têm garantia e procedência. Nosso Grupo, conta com 3 lojas em Campinas sendo 1 loja virtual, para melhor atendê-los e com atendimento personalizado aos clientes da ""iCarros"". Além de tudo, para sua comodidade, fazemos seus translado, da rodoviária de Campinas até uma de nossas lojas, venham nos visitar. Boas compras !!!!!",668,False,True,False,False,False,False,11
56721085,False,"Combinação perfeita entre qualidade e satisfação, qualidade no atendimento e satisfação no melhor negocio, é só aqui no Grupo A-2 Veiculos. Grupo A 2 Veículos, a 20 anos realizando sonhos! Dedicação total aos nossos clientes, com honestidade e qualidade. Além de termos o melhor estoque de semi-novos, todas as marcas e modelos, nossos veículos têm garantia e procedência. Nosso Grupo, conta com 3 lojas em Campinas sendo 1 loja virtual, para melhor atendê-los e com atendimento personalizado aos clientes da ""iCarros"". Além de tudo, para sua comodidade, fazemos seus translado, da rodoviária de Campinas até uma de nossas lojas, venham nos visitar. Boas compras !!!!!",668,False,True,False,False,False,False,10
56089940,False,"Combinação perfeita entre qualidade e satisfação, qualidade no atendimento e satisfação no melhor negocio, é só aqui no Grupo A-2 Veiculos. Grupo A 2 Veículos, a 20 anos realizando sonhos! Dedicação total aos nossos clientes, com honestidade e qualidade. Além de termos o melhor estoque de semi-novos, todas as marcas e modelos, nossos veículos têm garantia e procedência. Nosso Grupo, conta com 3 lojas em Campinas sendo 1 loja virtual, para melhor atendê-los e com atendimento personalizado aos clientes da ""iCarros"". Além de tudo, para sua comodidade, fazemos seus translado, da rodoviária de Campinas até uma de nossas lojas, venham nos visitar. Boas compras !!!!!",668,False,True,False,False,False,False,13
56596556,False,"Combinação perfeita entre qualidade e satisfação, qualidade no atendimento e satisfação no melhor negocio, é só aqui no Grupo A-2 Veiculos. Grupo A 2 Veículos, a 20 anos realizando sonhos! Dedicação total aos nossos clientes, com honestidade e qualidade. Além de termos o melhor estoque de semi-novos, todas as marcas e modelos, nossos veículos têm garantia e procedência. Nosso Grupo, conta com 3 lojas em Campinas sendo 1 loja virtual, para melhor atendê-los e com atendimento personalizado aos clientes da ""iCarros"". Além de tudo, para sua comodidade, fazemos seus translado, da rodoviária de Campinas até uma de nossas lojas, venham nos visitar. Boas compras !!!!!",668,False,True,False,False,False,False,13
57279391,False,,0,False,True,False,False,False,False,5
57114554,False,,0,False,False,False,False,False,False,0
57484651,False,,0,False,True,False,False,False,False,3
57484886,False,,0,False,False,False,False,False,False,0
57483015,False,,0,False,False,False,False,False,False,0
57486458,False,,0,False,False,False,False,False,False,0
57484928,False,,0,False,False,False,False,False,False,0
57484941,False,,0,False,False,False,False,False,False,0
57521798,False,,0,False,False,False,False,False,False,0
57486423,False,,0,False,False,False,False,False,False,0
57518301,False,,0,False,False,False,False,False,False,0
57490650,False,,0,False,False,False,False,False,False,0
57490994,False,,0,False,False,False,False,False,False,0
57512193,False,,0,False,False,False,False,False,False,0
57501095,False,,0,False,True,False,False,False,False,2
57489728,False,,0,False,True,True,False,False,False,3
57486640,False,,0,False,False,False,False,False,False,0
57490645,False,,0,False,False,False,False,False,False,0
57484577,False,,0,False,False,False,False,False,False,0
57484731,False,,0,False,False,False,False,False,False,0
56790659,False,,0,False,False,True,False,False,False,5
57482981,False,,0,False,False,False,False,False,False,0
56738102,False,,0,False,True,True,False,False,False,4
57480442,False,,0,False,False,False,False,False,False,0
57486565,False,,0,False,False,False,False,False,False,0
57493477,False,,0,False,False,False,False,False,False,0
57481412,False,,0,False,False,False,False,False,False,0
57481777,False,,0,False,False,False,False,False,False,0
57481770,False,,0,False,False,False,False,False,False,0
57483033,False,,0,False,False,False,False,False,False,0
57481789,False,,0,False,False,False,False,False,False,0
57517555,False,,0,False,False,False,False,False,False,0
57490822,False,,0,False,True,False,False,False,False,2
57488011,False,,0,False,False,False,False,False,False,0
57490838,False,,0,False,True,False,False,False,False,2
57484572,False,,0,False,False,False,False,False,False,0
56786465,False,"Se você está buscando um novo carro, não se arrisque e compre na Localiza Seminovos: carros com 360 itens verificados, garantia e procedência. Aqui você encontra a maior variedade de modelos do mercado, condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real. Viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento.",459,False,True,False,False,False,False,2
57494640,False,,0,False,False,False,False,False,False,0
57494002,False,,0,False,False,False,False,False,False,0
57494674,False,,0,False,False,False,False,False,False,0
57494625,False,,0,False,True,False,False,False,False,2
57480608,False,,0,False,False,False,False,False,False,0
57482540,False,,0,False,False,False,False,False,False,0
56524639,False,,0,False,True,True,False,False,False,15
56627709,False,"Turbo, automático, moderno, econômico, completo e tecnológico. Aceitamos carro ou moto na troca, mesmo financiado; FINANCIAMOS COM OU SEM ENTRADA (sujeito a aprovação de crédito); Analisamos o seu crédito por telefone, rápido e sem burocracias. Reservamo-nos o direito de corrigir eventuais erros de digitação em opcionais e preços.*Valor anunciado para pagamento à vista ou financiado. Com carro na troca consulte condições!",425,False,False,True,False,False,False,2
57517554,False,,0,False,False,False,False,False,False,0
57490828,False,,0,False,False,False,False,False,False,0
57488003,False,,0,False,False,False,False,False,False,0
57490839,False,,0,False,False,False,False,False,False,0
57484567,False,,0,False,False,False,False,False,False,0
56564177,False,,0,False,True,True,True,False,False,15
57103416,False,,0,False,False,False,False,False,False,0
56504914,False,"Bem Vindo A 1000 Valle foi fundada em 1997 para atuar no segmento de veículos seminovos tendo como foco a qualidade e procedência de nossos veículos. Somos uma empresa familiar e prezamos pela qualidade dos serviços e do atendimento, para que nossos clientes se sintam sempre a vontade, e através de negociações transparentes, honestidade, e ética, transmitir a segurança que é necessária para assim buscar sua satisfação e fidelização com nossa marca. Hoje contamos com um estoque de mais de 250 veículos seminovos de variadas marcas e modelos, todos revisados, com garantia, e com a procedência e a qualidade que é o nosso grande diferencial.",644,False,True,True,True,False,False,14
56900208,False,"Chave presencial, painel digital, baixa km, veículo revisado, muito bem conservado e com laudo cautelar aprovado. Venha ser cliente Vip Motors! Mais de 40 anos de experiência no mercado. Excelentes condições de financiamento e cartão de crédito. Aceitamos seu veículo como parte de pagamento. Venha nos visitar e faça já seu teste-drive! Valor anunciado para pagamento à vista ou 100% financiado sem troca. Nos reservamos o direito de corrigir possíveis erros de digitação ou publicação.",487,False,True,False,True,False,False,13
56529689,False,,0,False,True,False,False,False,False,2
56529678,False,,0,False,True,True,True,False,False,3
57495124,False,,0,False,False,False,False,False,False,0
56610307,False,,0,False,True,False,False,False,False,2
57507991,False,,0,False,False,False,False,False,False,0
56900522,False,"Garantia de Fábrica, Garantia da Loja, IPVA Pago, Licenciado, Veículo de não-fumante, Nenhuma Batida, Único Dono ÚNICA DONA COM APENAS 50 MIL KMS/ TODAS AS REVISÕES FEITA NA VOLKSWAGEM/ TOP / VERSÃO HIGHILINE CAUTELAR APROVADA 100%% MANUAL E CHAVE RESERVA LICENCIADO 2026 IPVA 2026 PAGO",286,False,True,True,True,False,False,15
55572587,False,,0,False,True,False,False,False,False,3
57038964,False,,0,False,False,False,False,False,False,0
56896434,False,,0,False,False,False,False,False,False,0
57490973,False,,0,False,False,False,False,False,False,0
57490898,False,,0,False,False,False,False,False,False,0
57490652,False,,0,False,False,False,False,False,False,0
57520395,False,,0,False,False,False,False,False,False,0
57490998,False,,0,False,False,False,False,False,False,0
57520447,False,,0,False,False,False,False,False,False,0
57488757,False,,0,False,False,False,False,False,False,0
56435829,False,""" Somos uma loja com tradição de 40 anos no mercado de Campinas e Região, temos garantia e credibilidade, o que gera tranquilidade a você nosso cliente!!! Faça-nos uma visita com toda a família!!!""",197,False,True,True,True,False,False,13
56900389,False,"VEÍCULO EM EXCELENTE ESTADO DE CONSERVAÇÃO, PERICIADO E APROVADO, KM ORIGINAL, JOGO DE PNEUS NOVOS, ACABAMENTO INTERNO IMPECÁVEL, VEÍCULO SEM DETALHE, TODOS OS NOSSOS VEÍCULOS SÃO REVISADOS E COM GARANTIA, DOCUMENTAÇÃO EM DIA!! TEMOS AS MELHORES TAXAS DE FINANCIAMENTO E A MELHOR AVALIAÇÃO DO SEU USADO NA TROCA! VENHA CONFERIR! Informações complementares: IPVA Pago, Licenciado",378,False,True,True,True,False,False,12
56556748,False,"VEÍCULO EM EXCELENTE ESTADO DE CONSERVAÇÃO, PERICIADO E APROVADO, KM ORIGINAL, JOGO DE PNEUS NOVOS, ACABAMENTO INTERNO IMPECÁVEL, VEÍCULO SEM DETALHE, TODOS OS NOSSOS VEÍCULOS SÃO REVISADOS E COM GARANTIA, DOCUMENTAÇÃO EM DIA!! TEMOS AS MELHORES TAXAS DE FINANCIAMENTO E A MELHOR AVALIAÇÃO DO SEU USADO NA TROCA! VENHA CONFERIR!! Informações complementares: IPVA Pago, Licenciado",379,False,True,True,True,False,False,13
56290445,False,,0,False,False,False,False,False,False,0
57486049,False,,0,False,False,False,False,False,False,0
57485951,False,,0,False,False,False,False,False,False,0
57515522,False,,0,False,False,False,False,False,False,0
57477488,False,,0,False,False,False,False,False,False,0
57477461,False,,0,False,False,False,False,False,False,0
57486168,False,,0,False,False,False,False,False,False,0
56891093,False,,0,False,True,False,False,False,False,2
56347529,False,,0,False,True,True,False,False,False,4
57491507,False,,0,False,False,False,False,False,False,0
57511749,False,,0,False,True,False,False,False,False,2
57494481,False,,0,False,False,False,False,False,False,0
57494536,False,,0,False,True,False,False,False,False,2
57380582,False,,0,False,True,True,False,False,False,3
57380522,False,,0,False,True,True,False,False,False,3
57484655,False,,0,False,True,False,False,False,False,3
57521799,False,,0,False,False,False,False,False,False,0
57484975,False,,0,False,False,False,False,False,False,0
57518305,False,,0,False,False,False,False,False,False,0
57022021,False,"Se você está buscando um novo carro, não se arrisque e compre na Localiza Seminovos: carros com 360 itens verificados, garantia e procedência. Aqui você encontra a maior variedade de modelos do mercado, condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real. Viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento.",459,False,False,True,False,False,False,3
57512192,False,,0,False,True,True,False,False,False,3
56789904,False,"Se você está sonhando em trocar de carro, agora você está na direção certa! O seminovo mais novo do Brasil está na Localiza Seminovos, onde você encontra a maior variedade de modelos do mercado e muitas vantagens, como condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real, viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento!",475,False,True,False,False,False,False,10
57493108,False,,0,False,False,False,False,False,False,0
57486644,False,,0,False,False,False,False,False,False,0
56587255,False,"Volkswagen Polo Highline 200 TSI 1.0 Flex 12V Aut. 2018 Volkswagen Polo Highline 200TSI - Performance Stage 2! Para quem busca o equilíbrio perfeito entre o luxo da versão Highline e uma pitada extra de potência. Esse Polo não é apenas um carro, é uma experiência de condução. Upgrade: Kit Stage 2 Downpipe (Mais torque e resposta!) Pneus: Novos, prontos para a estrada. Km: 72.000 km Estado: Carro extremamente bem cuidado, para clientes exigentes. Valor: R$ 85.900,00 Avenida Dr Pedro Lessa 2500, Santos/SP. Publicado por autonitro.com.br",540,False,False,False,False,False,False,0
56562237,False,"VW POLO HIGHLINE TSI CÂMBIO AUTOMÁTICO 2019 | FLEX | KM: 135.978 - AUTOMÁTICO - CAUTELAR APROVADO - ALARME - AR CONDICIONADO - SENSOR DE ESTACIONAMENTO - VIDROS E TRAVAS ELÉTRICOS - SOM R$79.900,00 Av. Getúlio Vargas 983 Jd Piratininga Osasco Aceitamos o seu usado na troca, com a melhor avaliação do mercado! Planos de Financiamento com e sem entrada, em até 60x. Parcelamos a sua entrada em até 18x no cartão de crédito. Trabalhamos com todas as financeiras.",460,False,True,True,True,False,False,19
57525726,False,,0,False,False,False,False,False,False,0
57521010,False,,0,False,False,False,False,False,False,0
57488941,False,,0,False,False,False,False,False,False,0
57488909,False,,0,False,False,False,False,False,False,0
56378167,False,,0,False,False,True,False,False,False,5
57507948,False,,0,False,False,False,False,False,False,0
56810791,False,,0,False,True,True,False,False,False,3
57493633,False,,0,False,False,False,False,False,False,0
56457362,False,"Se você está buscando um novo carro, não se arrisque e compre na Localiza Seminovos: carros com 360 itens verificados, garantia e procedência. Aqui você encontra a maior variedade de modelos do mercado, condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real. Viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento.",459,False,False,True,False,False,False,2
56388075,False,,0,False,False,True,False,False,False,1
56765596,False,,0,False,False,False,False,False,False,0
57183220,False,,0,False,True,True,True,False,False,16
56767620,False,"Se você está buscando um novo carro, não se arrisque e compre na Localiza Seminovos: carros com 360 itens verificados, garantia e procedência. Aqui você encontra a maior variedade de modelos do mercado, condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real. Viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento.",459,False,False,True,False,False,False,2
56767765,False,"Se você está buscando um novo carro, não se arrisque e compre na Localiza Seminovos: carros com 360 itens verificados, garantia e procedência. Aqui você encontra a maior variedade de modelos do mercado, condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real. Viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento.",459,False,True,True,False,False,False,3
56767744,False,"Se você está buscando um novo carro, não se arrisque e compre na Localiza Seminovos: carros com 360 itens verificados, garantia e procedência. Aqui você encontra a maior variedade de modelos do mercado, condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real. Viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento.",459,False,False,True,False,False,False,2
56767751,False,"Se você está buscando um novo carro, não se arrisque e compre na Localiza Seminovos: carros com 360 itens verificados, garantia e procedência. Aqui você encontra a maior variedade de modelos do mercado, condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real. Viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento.",459,False,False,True,False,False,False,2
56767702,False,"Se você está buscando um novo carro, não se arrisque e compre na Localiza Seminovos: carros com 360 itens verificados, garantia e procedência. Aqui você encontra a maior variedade de modelos do mercado, condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real. Viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento.",459,False,False,True,False,False,False,2
56767753,False,"Se você está buscando um novo carro, não se arrisque e compre na Localiza Seminovos: carros com 360 itens verificados, garantia e procedência. Aqui você encontra a maior variedade de modelos do mercado, condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real. Viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento.",459,False,False,True,False,False,False,2
57530543,False,,0,False,False,False,False,False,False,0
57494831,False,,0,False,False,False,False,False,False,0
57518644,False,,0,False,True,True,False,False,False,3
57489335,False,,0,False,False,True,False,False,False,3
57494898,False,,0,False,False,False,False,False,False,0
57495045,False,,0,False,False,False,False,False,False,0
57494807,False,,0,False,False,True,False,False,False,2
